"Product Id","Variant Id","Handle","Title","Body (Html)","Vendor","Type","Tags","Published","Option Fulfill Value","Custom Option","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant Sku","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","Google Shopping / Mpn","Google Shopping / Age Group","Google Shopping / Gender","Google Shopping / Google Product Category","Seo Title","Seo Description","Google Shopping / Adwords Grouping","Google Shopping / Adwords Labels","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit","Variant Tax Code","Cost Per Item","Available On Listing Pages","Available On Sitemap Files","Template","Shipping Profile Name","Variant Tag","Facebook Pixel Id","Facebook Access Token","Product Stock Status","Shipping Fee","Base Cost Variant"
"'1000000480212904'","'1000010771413902'","crs-dscmt-tt-040805","PREMIUM DSCMT CRS TT","<p>There are two different ways to wear - you can wear it as sandals or flip flop. Constructed with lightweight and soft material.</p>
<ul>
<li>The upper is made of EVA</li>
<li>Feature: Anti-Slippery, Hard-Wearing, Quick-Drying</li>
<li>Perfect for indoor or outdoor use.</li>
<li>Custom area is the vamp and the tape.</li>
<li>This product is made on demand.&nbsp;</li>
<li>Multiple shipping options available, and cost varies on time efficiency<img src=""https://img.thesitebase.net/files/10285049/2022/08/19/1660898614aa43b54437.jpeg"" alt="""" /></li>
<li><strong>Size Kids</strong><strong><img src=""https://img.shopbase.com/files/10285049/2022/08/23/16612422771af360b081.jpeg"" alt="""" /></strong></li>
</ul>",,,"cts,track-id-1000000479356674","TRUE",,"[]","Size","4 Men/5 Women","Color","White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.btdmp.com/10446/10446658/products/origin/169200401589d9b04f6c.jpg",1,,,,,,,,,,,,,,,,,,,"lb",,0,"TRUE","TRUE","Default",,"track-id-1000010760726390",,,,,
"'1000000480212904'","'1000010771413903'","crs-dscmt-tt-040805",,,,,,,,,,"4.5 Men/6 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.btdmp.com/10446/10446658/products/origin/1692004015b7ce5d19e3.jpg",2,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010760726391",,,,0,0
"'1000000480212904'","'1000010771413904'","crs-dscmt-tt-040805",,,,,,,,,,"5 Men/7 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.btdmp.com/10446/10446658/products/origin/16920040157374681368.jpg",3,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010760726392",,,,0,0
"'1000000480212904'","'1000010771413905'","crs-dscmt-tt-040805",,,,,,,,,,"6 Men/8 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010760726393",,,,0,0
"'1000000480212904'","'1000010771413906'","crs-dscmt-tt-040805",,,,,,,,,,"7 Men/9 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010760726394",,,,0,0
"'1000000480212904'","'1000010771413907'","crs-dscmt-tt-040805",,,,,,,,,,"8 Men/10 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010760726395",,,,0,0
"'1000000480212904'","'1000010771413908'","crs-dscmt-tt-040805",,,,,,,,,,"9 Men/11 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010760726396",,,,0,0
"'1000000480212904'","'1000010771413909'","crs-dscmt-tt-040805",,,,,,,,,,"10 Men/12 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010760726397",,,,0,0
"'1000000480212904'","'1000010771413910'","crs-dscmt-tt-040805",,,,,,,,,,"10.5 Men",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010760726398",,,,0,0
"'1000000480212904'","'1000010771413911'","crs-dscmt-tt-040805",,,,,,,,,,"11 Men",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010760726399",,,,0,0
"'1000000480212904'","'1000010771413912'","crs-dscmt-tt-040805",,,,,,,,,,"11.5 Men",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010760726400",,,,0,0
"'1000000480212904'","'1000010771413913'","crs-dscmt-tt-040805",,,,,,,,,,"12 Men",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010760726401",,,,0,0
"'1000000480212904'","'1000010771413914'","crs-dscmt-tt-040805",,,,,,,,,,"13 Men",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010760726402",,,,0,0
"'1000000480212904'","'1000010771413915'","crs-dscmt-tt-040805",,,,,,,,,,"9 Kid",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010760726403",,,,0,0
"'1000000480212904'","'1000010771413916'","crs-dscmt-tt-040805",,,,,,,,,,"10 Kid",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010760726404",,,,0,0
"'1000000480212904'","'1000010771413917'","crs-dscmt-tt-040805",,,,,,,,,,"11 Kid",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010760726405",,,,0,0
"'1000000480212904'","'1000010771413918'","crs-dscmt-tt-040805",,,,,,,,,,"12 Kid",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010760726406",,,,0,0
"'1000000480212904'","'1000010771413919'","crs-dscmt-tt-040805",,,,,,,,,,"13 Kid",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010760726407",,,,0,0
"'1000000480212904'","'1000010771413920'","crs-dscmt-tt-040805",,,,,,,,,,"1 Youth",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010760726408",,,,0,0
"'1000000480212905'","'1000010771413921'","crs-tppg-tt-040807","PREMIUM TPPG CRS TT","<p>There are two different ways to wear - you can wear it as sandals or flip flop. Constructed with lightweight and soft material.</p>
<ul>
<li>The upper is made of EVA</li>
<li>Feature: Anti-Slippery, Hard-Wearing, Quick-Drying</li>
<li>Perfect for indoor or outdoor use.</li>
<li>Custom area is the vamp and the tape.</li>
<li>This product is made on demand.&nbsp;</li>
<li>Multiple shipping options available, and cost varies on time efficiency<img src=""https://img.thesitebase.net/files/10285049/2022/08/19/1660898614aa43b54437.jpeg"" alt="""" /></li>
<li><strong>Size Kids</strong><strong><img src=""https://img.shopbase.com/files/10285049/2022/08/23/16612422771af360b081.jpeg"" alt="""" /></strong></li>
</ul>",,,"cts,track-id-1000000479369336","TRUE",,"[]","Size","4 Men/5 Women","Color","White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.btdmp.com/10446/10446658/products/origin/16920040154d79a9c853.jpg",1,,,,,,,,,,,,,,,,,,,"lb",,0,"TRUE","TRUE","Default",,"track-id-1000010761075904",,,,,
"'1000000480212905'","'1000010771413922'","crs-tppg-tt-040807",,,,,,,,,,"4.5 Men/6 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.btdmp.com/10446/10446658/products/origin/169200401549e38a6cec.jpg",2,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761075905",,,,0,0
"'1000000480212905'","'1000010771413923'","crs-tppg-tt-040807",,,,,,,,,,"5 Men/7 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.btdmp.com/10446/10446658/products/origin/1692004015c6652cd20b.jpg",3,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761075906",,,,0,0
"'1000000480212905'","'1000010771413924'","crs-tppg-tt-040807",,,,,,,,,,"6 Men/8 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761075907",,,,0,0
"'1000000480212905'","'1000010771413925'","crs-tppg-tt-040807",,,,,,,,,,"7 Men/9 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761075908",,,,0,0
"'1000000480212905'","'1000010771413926'","crs-tppg-tt-040807",,,,,,,,,,"8 Men/10 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761075909",,,,0,0
"'1000000480212905'","'1000010771413927'","crs-tppg-tt-040807",,,,,,,,,,"9 Men/11 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761075910",,,,0,0
"'1000000480212905'","'1000010771413928'","crs-tppg-tt-040807",,,,,,,,,,"10 Men/12 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761075911",,,,0,0
"'1000000480212905'","'1000010771413929'","crs-tppg-tt-040807",,,,,,,,,,"10.5 Men",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761075912",,,,0,0
"'1000000480212905'","'1000010771413930'","crs-tppg-tt-040807",,,,,,,,,,"11 Men",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761075913",,,,0,0
"'1000000480212905'","'1000010771413931'","crs-tppg-tt-040807",,,,,,,,,,"11.5 Men",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761075914",,,,0,0
"'1000000480212905'","'1000010771413932'","crs-tppg-tt-040807",,,,,,,,,,"12 Men",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761075915",,,,0,0
"'1000000480212905'","'1000010771413933'","crs-tppg-tt-040807",,,,,,,,,,"13 Men",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761075916",,,,0,0
"'1000000480212905'","'1000010771413934'","crs-tppg-tt-040807",,,,,,,,,,"9 Kid",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761075917",,,,0,0
"'1000000480212905'","'1000010771413935'","crs-tppg-tt-040807",,,,,,,,,,"10 Kid",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761075918",,,,0,0
"'1000000480212905'","'1000010771413936'","crs-tppg-tt-040807",,,,,,,,,,"11 Kid",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761075919",,,,0,0
"'1000000480212905'","'1000010771413937'","crs-tppg-tt-040807",,,,,,,,,,"12 Kid",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761075920",,,,0,0
"'1000000480212905'","'1000010771413938'","crs-tppg-tt-040807",,,,,,,,,,"13 Kid",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761075921",,,,0,0
"'1000000480212905'","'1000010771413939'","crs-tppg-tt-040807",,,,,,,,,,"1 Youth",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761075922",,,,0,0
"'1000000480212906'","'1000010771413940'","crs-sbsp-tt-070804","PREMIUM SBSP CRS TT","<p>There are two different ways to wear - you can wear it as sandals or flip flop. Constructed with lightweight and soft material.</p>
<ul>
<li>The upper is made of EVA</li>
<li>Feature: Anti-Slippery, Hard-Wearing, Quick-Drying</li>
<li>Perfect for indoor or outdoor use.</li>
<li>Custom area is the vamp and the tape.</li>
<li>This product is made on demand.&nbsp;</li>
<li>Multiple shipping options available, and cost varies on time efficiency<img src=""https://img.thesitebase.net/files/10285049/2022/08/19/1660898614aa43b54437.jpeg"" alt="""" /></li>
<li><strong>Size Kids</strong><strong><img src=""https://img.shopbase.com/files/10285049/2022/08/23/16612422771af360b081.jpeg"" alt="""" /></strong></li>
</ul>",,,"cts,track-id-1000000479369933","TRUE",,"[]","Size","4 Men/5 Women","Color","White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.btdmp.com/10446/10446658/products/origin/169200401526b2440f1d.jpg",1,,,,,,,,,,,,,,,,,,,"lb",,0,"TRUE","TRUE","Default",,"track-id-1000010761097783",,,,,
"'1000000480212906'","'1000010771413941'","crs-sbsp-tt-070804",,,,,,,,,,"4.5 Men/6 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.btdmp.com/10446/10446658/products/origin/16920040153327088d6f.jpg",2,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761097784",,,,0,0
"'1000000480212906'","'1000010771413942'","crs-sbsp-tt-070804",,,,,,,,,,"5 Men/7 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.btdmp.com/10446/10446658/products/origin/16920040150cb4deb2ba.jpg",3,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761097785",,,,0,0
"'1000000480212906'","'1000010771413943'","crs-sbsp-tt-070804",,,,,,,,,,"6 Men/8 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761097786",,,,0,0
"'1000000480212906'","'1000010771413944'","crs-sbsp-tt-070804",,,,,,,,,,"7 Men/9 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761097787",,,,0,0
"'1000000480212906'","'1000010771413945'","crs-sbsp-tt-070804",,,,,,,,,,"8 Men/10 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761097788",,,,0,0
"'1000000480212906'","'1000010771413946'","crs-sbsp-tt-070804",,,,,,,,,,"9 Men/11 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761097789",,,,0,0
"'1000000480212906'","'1000010771413947'","crs-sbsp-tt-070804",,,,,,,,,,"10 Men/12 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761097790",,,,0,0
"'1000000480212906'","'1000010771413948'","crs-sbsp-tt-070804",,,,,,,,,,"10.5 Men",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761097791",,,,0,0
"'1000000480212906'","'1000010771413949'","crs-sbsp-tt-070804",,,,,,,,,,"11 Men",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761097792",,,,0,0
"'1000000480212906'","'1000010771413950'","crs-sbsp-tt-070804",,,,,,,,,,"11.5 Men",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761097793",,,,0,0
"'1000000480212906'","'1000010771413951'","crs-sbsp-tt-070804",,,,,,,,,,"12 Men",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761097794",,,,0,0
"'1000000480212906'","'1000010771413952'","crs-sbsp-tt-070804",,,,,,,,,,"13 Men",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761097795",,,,0,0
"'1000000480212906'","'1000010771413953'","crs-sbsp-tt-070804",,,,,,,,,,"9 Kid",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761097796",,,,0,0
"'1000000480212906'","'1000010771413954'","crs-sbsp-tt-070804",,,,,,,,,,"10 Kid",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761097797",,,,0,0
"'1000000480212906'","'1000010771413955'","crs-sbsp-tt-070804",,,,,,,,,,"11 Kid",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761097798",,,,0,0
"'1000000480212906'","'1000010771413956'","crs-sbsp-tt-070804",,,,,,,,,,"12 Kid",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761097799",,,,0,0
"'1000000480212906'","'1000010771413957'","crs-sbsp-tt-070804",,,,,,,,,,"13 Kid",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761097800",,,,0,0
"'1000000480212906'","'1000010771413958'","crs-sbsp-tt-070804",,,,,,,,,,"1 Youth",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761097801",,,,0,0
"'1000000480212907'","'1000010771413959'","crs-pkm-na-040802","PREMIUM PKM CRS NA","<p>There are two different ways to wear - you can wear it as sandals or flip flop. Constructed with lightweight and soft material.</p>
<ul>
<li>The upper is made of EVA</li>
<li>Feature: Anti-Slippery, Hard-Wearing, Quick-Drying</li>
<li>Perfect for indoor or outdoor use.</li>
<li>Custom area is the vamp and the tape.</li>
<li>This product is made on demand.&nbsp;</li>
<li>Multiple shipping options available, and cost varies on time efficiency<img src=""https://img.thesitebase.net/files/10285049/2022/08/19/1660898614aa43b54437.jpeg"" alt="""" /></li>
<li><strong>Size Kids</strong><strong><img src=""https://img.shopbase.com/files/10285049/2022/08/23/16612422771af360b081.jpeg"" alt="""" /></strong></li>
</ul>",,,"pkm,track-id-1000000479372083,anm","TRUE",,"[]","Size","4 Men/5 Women","Color","White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.btdmp.com/10446/10446658/products/origin/169200401565201afb0e.jpg",1,,,,,,,,,,,,,,,,,,,"lb",,0,"TRUE","TRUE","Default",,"track-id-1000010761123067",,,,,
"'1000000480212907'","'1000010771413960'","crs-pkm-na-040802",,,,,,,,,,"4.5 Men/6 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.btdmp.com/10446/10446658/products/origin/16920040154edd6d848b.jpg",2,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761123068",,,,0,0
"'1000000480212907'","'1000010771413961'","crs-pkm-na-040802",,,,,,,,,,"5 Men/7 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.btdmp.com/10446/10446658/products/origin/16920040156ee648606c.jpg",3,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761123069",,,,0,0
"'1000000480212907'","'1000010771413962'","crs-pkm-na-040802",,,,,,,,,,"6 Men/8 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761123070",,,,0,0
"'1000000480212907'","'1000010771413963'","crs-pkm-na-040802",,,,,,,,,,"7 Men/9 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761123071",,,,0,0
"'1000000480212907'","'1000010771413964'","crs-pkm-na-040802",,,,,,,,,,"8 Men/10 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761123072",,,,0,0
"'1000000480212907'","'1000010771413965'","crs-pkm-na-040802",,,,,,,,,,"9 Men/11 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761123073",,,,0,0
"'1000000480212907'","'1000010771413966'","crs-pkm-na-040802",,,,,,,,,,"10 Men/12 Women",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761123074",,,,0,0
"'1000000480212907'","'1000010771413967'","crs-pkm-na-040802",,,,,,,,,,"10.5 Men",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761123075",,,,0,0
"'1000000480212907'","'1000010771413968'","crs-pkm-na-040802",,,,,,,,,,"11 Men",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761123076",,,,0,0
"'1000000480212907'","'1000010771413969'","crs-pkm-na-040802",,,,,,,,,,"11.5 Men",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761123077",,,,0,0
"'1000000480212907'","'1000010771413970'","crs-pkm-na-040802",,,,,,,,,,"12 Men",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761123078",,,,0,0
"'1000000480212907'","'1000010771413971'","crs-pkm-na-040802",,,,,,,,,,"13 Men",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761123079",,,,0,0
"'1000000480212907'","'1000010771413972'","crs-pkm-na-040802",,,,,,,,,,"9 Kid",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761123080",,,,0,0
"'1000000480212907'","'1000010771413973'","crs-pkm-na-040802",,,,,,,,,,"10 Kid",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761123081",,,,0,0
"'1000000480212907'","'1000010771413974'","crs-pkm-na-040802",,,,,,,,,,"11 Kid",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761123082",,,,0,0
"'1000000480212907'","'1000010771413975'","crs-pkm-na-040802",,,,,,,,,,"12 Kid",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761123083",,,,0,0
"'1000000480212907'","'1000010771413976'","crs-pkm-na-040802",,,,,,,,,,"13 Kid",,"White",,,"CRS-FRSR-TL-23731L13",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010761123084",,,,0,0
